Case_User,Comment_Text,Emotion_Label,Sentiment_Score,Distortion_Indicator
humantiproject,What's your stance on Iran? #iranrevolution2026💚🤍❤️,fear,0.24650622345507145,0
metsaryhma,"Stop pulp colonialism! 🛑

Finnish, Swedish and Spanish in comments! 

@storaensoworld, along with the rest of the Nordic forest and pulp industry, portrays itself as a sustainable, socially responsible, and environmentally friendly company. However, this is far from the truth.

🌴👎🏽 Stora Enso’s eucalyptus plantations in Uruguay are destroying biodiversity through the conversion of pampa-grasslands into monocultures. These plantations are drying up streams and waterways and deplete the soil. Stora Enso’s plantations are a major cause of the unprecedented drinking water crisis currently occurring in Uruguay. For 35 years, there has been uninterrupted expansion of eucalyptus and pine monocultures to produce raw material for three pulp mills, one of these half-owned by Stora Enso.

❗Declaration of 95 organisations in Uruguay: link in bio 🔗

💥Stora Enso must listen to the demands of local people and stop their expansive and extractive practices. We call on the Finnish state needs to stop subsidising pulp colonialsm.",anger,-0.7016622629016638,0
metsaryhma,Greta the Great!!❤️,joy,0.9814567747525871,0
metsaryhma,Greta the GREAT❤️💚,neutral,0.9756838846951723,0
metsaryhma,"And Iran,wear wos you Greta. Its sailent 🥴🥴🥴",neutral,-0.6781124994158745,0
metsaryhma,#freeiran,joy,0.09289209544658661,0
metsaryhma,Shut up already you are so annoying!,anger,-0.9270617598667741,0
metsaryhma,"The Islamic Republic opened fire on its own people. Forty thousand young Iranians who demanded nothing but freedom were killed. The internet was shut down to hide the bloodshed from the world.

Thousands were arrested. Many were tortured. Some never came back. Others were sentenced to death.

And much of the global media looked away. The same outlets that speak loudly about human rights suddenly went quiet when Iran was burning. Silence in the face of oppression is complicity.

Ninety million Iranians are held hostage by a ruthless regime.

Stop the double standards. Break the silence. Be the voice of the Iranian people.",anger,-0.8920381837524474,0
mohammed.usrof,"Genocide is not separate from the climate crisis.

Militaries produce an estimated 5.5% of global emissions. If they were a country, they would be the fourth largest emitter on Earth.

Yet military emissions are largely excluded from UN carbon budgets. Reporting is mostly voluntary.

This is the military emissions gap: an intentional political fallacy.

Email your MP. Ask them why military emissions are not mandatory in UK climate reporting. Ask why the UK increases defence spending while cutting climate and aid budgets.

Watch The War on Climate, an 8-minute film exposing how militarism fuels climate collapse.
Link in @thewaronclimate bio.

#CountMilitaryEmissions #TheWarOnClimate #ClimateJustice #CeasefireNow",fear,-0.6333733815699816,0
mohammed.usrof,#freeiran,joy,0.09289209544658661,0
mohammed.usrof,"You are a sham of a human, a paid shill. Empty and hollow",disgust,-0.9246842311695218,0
mohammed.usrof,Yo...what's that strobe lights?,surprise,-0.06298251450061798,0
mohammed.usrof,Still no words on Iran and the massacre that is happening there! Shame on you! #freeiran #justiceforiran,fear,-0.9359400840476155,0
mohammed.usrof,"NO JEWS NO NEWS, AYATOLLAH @gretathunberg talk about IRAN",sadness,-0.7815383309498429,0
disneycruiselinesg,"Every adventure needs a hero. Introducing @robertdowneyjr, the official Godparent of the Disney Adventure — setting sail on an epic new chapter. 🚢🌊✨#DisneyCruiseAdventure",joy,0.967497541802004,0
disneycruiselinesg,"Oh wow, my Hero. I am excited about that adventure. 💃💃💃",surprise,0.9885162408463657,0
disneycruiselinesg,I love that he’s wearing an iron man shirt under his suit coat,neutral,0.9458193145692348,0
disneycruiselinesg,Alguien presto atención a su camisa??,neutral,0.014836449176073074,0
disneycruiselinesg,Doom Or Tony Stark,sadness,0.07351573184132576,0
disneycruiselinesg,Best actor!!!,surprise,0.9728201730176806,0
disneycruiselinesg,"Look that t-shirt and make the theories, Indian Marvel fan",neutral,0.14678645133972168,0
disneycruiselinesg,Awesomeeee 🤩🤩,joy,0.9819885990582407,0
robertdowneyjr,Happy VVDay 💚,joy,0.984194383258,0
robertdowneyjr,💚😭😭😭 DOOM=IRON MAN,neutral,0.9387943772599101,0
robertdowneyjr,WHY IS THIS ONLY HERE NOW???,surprise,-0.7671352215111256,0
robertdowneyjr,"Every Jew in Hollywood has been killed, divorced, disgraced, or harmed lately.  Please trust in Yeshua & use HIs Name.",sadness,-0.7590138576924801,0
robertdowneyjr,Reason Franklin got kidnapped by dooms is because he is the secret child of Doom and suzie 😂,neutral,-0.1484323814511299,0
robertdowneyjr,Team Green 🏈,neutral,0.6146262362599373,0
robertdowneyjr,Ay marnae Alla ay,neutral,0.05467291176319122,0
robertdowneyjr,Hi dr doom🔥 only 💚ironman,sadness,0.7740592546761036,0
robertdowneyjr,Visit @unpluggedspaceonlinestore to see what your missing!,neutral,0.04976286366581917,0
robertdowneyjr,Hi there I enjoy your movies so much and  your company  so  I hope to hear from you soon Robert downing  Journey,joy,0.9734686899464577,0
chrishemsworth,"I’m launching a new series with my best mates! I’m sending @azzagrist and @zocobodypro around the world to unlock health and wellness secrets to live happier and healthier lives, all while risking their own for our entertainment 😂

Azza & Zoc Do Earth premieres tomorrow on our @wildstateprod YouTube channel. Link in bio to subscribe. You won’t want to miss this.",joy,0.9647557269781828,0
chrishemsworth,"Te invito a mi casa, no tengo mucho, pero descansaras. Chile",neutral,0.08801994100213051,0
chrishemsworth,"Excellence, dedication, and timeless charisma. 👏",neutral,0.9498304761946201,0
chrishemsworth,Health and wellness is an important part of life. Love your body to love you i say. ❤️,joy,0.8773781200870872,0
chrishemsworth,Take me with you'lls,neutral,0.35599974170327187,0
chrishemsworth,I’ll fight you big guy,neutral,-0.24614161252975464,0
chrishemsworth,"Call me for any heist needs 😂 @mrbeast 

Crime 101 in theaters now!
@crime101film @amazonmgmstudios",fear,0.5989672779105604,0
chrishemsworth,Thor☠️,neutral,-0.6958119384944439,0
hollywoodauthentic,"The Australian actor is about to break new ground with his role as an introverted jewel thief working jobs along LA’s 101 freeway – with Mark Ruffalo’s crumpled cop in pursuit. Greg Williams is on-set and Hemsworth tells Hollywood Authentic about re-teaming with The Hulk, what keeps him curious and which castmate intimidated him…

Photography by @gregwilliamsphotography
Words by @crowther_jane",fear,0.22245496278628707,0
hollywoodauthentic,Não pega ninguém 😂😂😂,neutral,-0.18608807772397995,0
hollywoodauthentic,Global impact. Unmatched energy. Always impressive. 🔥,neutral,0.9639092925935984,0
hollywoodauthentic,Am. bigbig.Fan,surprise,0.6262631341814995,0
chrishemsworth,"Thank you all for the love and support on this film ❤️. Incredibly proud of what we’ve done with this one and excited for you all to enjoy it. 

Crime 101 is in cinemas now! Check it out
@amazonmgmstudios @crime101film",joy,0.9878901444608346,0
chrishemsworth,Can’t wait ❤️,joy,0.9833369238767773,0
chrishemsworth,Why are you this adorable blessing my anything,surprise,0.9069406613707542,0
chrishemsworth,goodonya !!!,joy,0.9726092074997723,0
chrishemsworth,Ahi estaremos para la pelicula❤️,neutral,0.8149956152774394,0
chrishemsworth,Great film. Loved you all 🙌,joy,0.975005965679884,0
chrishemsworth,"Thank you, @time. Honored to be recognized for the work we did on longevity health and wellness with @natgeo 

Read the story at link in bio",joy,0.9790492129977793,0
chrishemsworth,My 🐐,joy,0.8491344591602683,0
chrishemsworth,@chrissstina13 @pinksue7,neutral,0.17626839131116867,0
chrishemsworth,I have always loved Chris Hemsworth as Thor. Now I love him for being such an amazing human💕,joy,0.9782437914982438,0
crime101film,"High-stakes energy meant for the big screen. #Crime101 is Certified Fresh at 88% on Rotten Tomatoes, and in Theaters and IMAX everywhere tonight. Get tickets now",fear,0.8999798616860062,0
crime101film,Oh my look out !!!! where's my gun and badge !😂😂😂,surprise,-0.26852473616600037,0
crime101film,"The movie was very good, the caste was great. Halle Berry was really good at portraying her character.  Funnily I found that halfway through the film,  Mark Ruffalo started looking ""different"". I can't put my finger on what it was.  That Barry Keoghan is c-r-a-z-y good in his role.",joy,0.9615427949465811,0
crime101film,Just came back from seeing the movie.  My Gawd!! Chris' hair and eyebrows were dyed dark brown!!!! NO-NO-NO...😭,surprise,-0.8829484414309263,0
crime101film,Agreed,neutral,0.22680698335170746,0
crime101film,I love acting but unfortunately I'm a Zimbabwean,sadness,-0.3824310004711151,0
crime101film,Just saw it yesterday!! 🔥,neutral,0.9620892321690917,0
chrishemsworth,"Amazing night at the LA premiere for Crime 101. Incredibly grateful for everyone coming along. Response to the film has been amazing, can’t wait for everyone to check it out 🙏 in cinemas Feb 13th",surprise,0.9886914633680135,0
chrishemsworth,I’m waiting for Doomsday,neutral,0.1339966244995594,0
chrishemsworth,داداشم❤️🙌,neutral,0.9162595253437757,0
chrishemsworth,Thorrrr!!!! Son of Odin will be back in avengers doomsday❤️❤️😍😍😍,fear,0.9787630683276802,0
chrishemsworth,Killin it boss! Some of your movies helped inspire me to get back in shape. Keep crushing it brother!,anger,0.9743314795196056,0
chrishemsworth,Woah Liam is taller now or is it the shoes,surprise,0.23169692605733871,0
chrishemsworth,"Hermoso, elegante, carismático y excelente actor, bendiciones te abracen Chris 🙏🙏🙏🙏🤗🤗🤗🤗🤗😍😍😍😍😍😍😍😍😍😍😍😍😍😍♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️",neutral,0.9562665303237736,0
chrishemsworth,God father fr,anger,0.7008518688380718,0
chrishemsworth,Hermoso ❤️,neutral,0.9116608588956296,0
markruffalo,"Getting to work with my brother @chrishemsworth is always a blast.

You can watch @crime101film exclusively in theaters starting tonight.",joy,0.9784104560967535,0
markruffalo,"I will never understand how people can be against something, then go ahead and support a company who is enabling what they are against? #boycottamazon #notechforice",anger,-0.9019799386151135,0
markruffalo,Hulk an Thor in suita,neutral,0.2108913348056376,0
markruffalo,free iran,neutral,0.016830384731292725,0
markruffalo,Great film ❤️,joy,0.9690881329588592,0
markruffalo,Please talk about #iran 🆘,fear,0.14396971836686134,0
crime101film,Crafted for excellence. #Crime101 is in Theaters and IMAX everywhere this Friday. Get tickets now.,fear,0.8920145633164793,0
crime101film,Thoroughly enjoyed the movie 🍿 want to see it again!!,joy,0.9881994659081101,0
crime101film,Bhsbsbsba,neutral,0.06640304625034332,0
crime101film,SO GOOD,joy,0.8793841954320669,0
crime101film,En noviembre MIXQUIC 😍❤️,neutral,0.9742717037443072,0
mrbeast,I can’t tell the difference,surprise,-0.44832489266991615,0
mrbeast,Hlep,neutral,0.22541793435811996,0
mrbeast,Hlep,neutral,0.22541793435811996,0
mrbeast,Hlep,neutral,0.22541793435811996,0
mrbeast,Hlep,neutral,0.22541793435811996,0
mrbeast,Hlep,neutral,0.22541793435811996,0
mrbeast,Hlep,neutral,0.22541793435811996,0
mrbeast,Hlep,neutral,0.22541793435811996,0
mrbeast,Hlep,neutral,0.22541793435811996,0
